-4	1.20007
-3.99	1.19017
-3.98	1.18033
-3.97	1.17056
-3.96	1.16086
-3.95	1.15122
-3.94	1.14166
-3.93	1.13216
-3.92	1.12273
-3.91	1.11336
-3.9	1.10407
-3.89	1.09484
-3.88	1.08568
-3.87	1.07659
-3.86	1.06756
-3.85	1.0586
-3.84	1.04971
-3.83	1.04089
-3.82	1.03214
-3.81	1.02345
-3.8	1.01483
-3.79	1.00628
-3.78	0.997797
-3.77	0.989381
-3.76	0.981032
-3.75	0.972751
-3.74	0.964538
-3.73	0.956393
-3.72	0.948315
-3.71	0.940305
-3.7	0.932362
-3.69	0.924487
-3.68	0.91668
-3.67	0.908941
-3.66	0.901269
-3.65	0.893665
-3.64	0.886128
-3.63	0.87866
-3.62	0.871258
-3.61	0.863925
-3.6	0.856659
-3.59	0.849461
-3.58	0.84233
-3.57	0.835268
-3.56	0.828272
-3.55	0.821345
-3.54	0.814485
-3.53	0.807693
-3.52	0.800968
-3.51	0.794312
-3.5	0.787722
-3.49	0.781201
-3.48	0.774747
-3.47	0.768361
-3.46	0.762042
-3.45	0.755792
-3.44	0.749608
-3.43	0.743493
-3.42	0.737445
-3.41	0.731465
-3.4	0.725552
-3.39	0.719708
-3.38	0.71393
-3.37	0.708221
-3.36	0.702579
-3.35	0.697005
-3.34	0.691499
-3.33	0.68606
-3.32	0.680689
-3.31	0.675385
-3.3	0.670149
-3.29	0.664981
-3.28	0.659881
-3.27	0.654848
-3.26	0.649883
-3.25	0.644985
-3.24	0.640155
-3.23	0.635393
-3.22	0.630699
-3.21	0.626072
-3.2	0.621513
-3.19	0.617021
-3.18	0.612597
-3.17	0.608241
-3.16	0.603953
-3.15	0.599732
-3.14	0.595579
-3.13	0.591493
-3.12	0.587475
-3.11	0.583525
-3.1	0.579643
-3.09	0.575828
-3.08	0.572081
-3.07	0.568401
-3.06	0.564789
-3.05	0.561245
-3.04	0.557769
-3.03	0.55436
-3.02	0.551018
-3.01	0.547745
-3	0.544539
-2.99	0.541401
-2.98	0.53833
-2.97	0.535328
-2.96	0.532392
-2.95	0.529525
-2.94	0.526725
-2.93	0.523993
-2.92	0.521328
-2.91	0.518732
-2.9	0.516202
-2.89	0.513741
-2.88	0.511347
-2.87	0.509021
-2.86	0.506762
-2.85	0.504572
-2.84	0.502448
-2.83	0.500393
-2.82	0.498405
-2.81	0.496485
-2.8	0.494632
-2.79	0.492848
-2.78	0.49113
-2.77	0.489481
-2.76	0.487899
-2.75	0.486385
-2.74	0.484938
-2.73	0.48356
-2.72	0.482248
-2.71	0.481005
-2.7	0.479829
-2.69	0.478721
-2.68	0.47768
-2.67	0.476707
-2.66	0.475802
-2.65	0.474965
-2.64	0.474195
-2.63	0.473493
-2.62	0.472858
-2.61	0.472291
-2.6	0.471792
-2.59	0.471361
-2.58	0.470997
-2.57	0.470701
-2.56	0.470472
-2.55	0.470311
-2.54	0.470218
-2.53	0.470193
-2.52	0.470235
-2.51	0.470345
-2.5	-1.07977
-2.49	5.6328
-2.48	5.63052
-2.47	5.62824
-2.46	5.62596
-2.45	5.62368
-2.44	5.62141
-2.43	5.61913
-2.42	5.61686
-2.41	5.61458
-2.4	5.61231
-2.39	5.61004
-2.38	5.60777
-2.37	5.6055
-2.36	5.60323
-2.35	5.60096
-2.34	5.59869
-2.33	5.59642
-2.32	5.59415
-2.31	5.59189
-2.3	5.58962
-2.29	5.58736
-2.28	5.5851
-2.27	5.58283
-2.26	5.58057
-2.25	5.57831
-2.24	5.57605
-2.23	5.57379
-2.22	5.57154
-2.21	5.56928
-2.2	5.56702
-2.19	5.56477
-2.18	5.56251
-2.17	5.56026
-2.16	5.55801
-2.15	5.55575
-2.14	5.5535
-2.13	5.55125
-2.12	5.549
-2.11	5.54675
-2.1	5.54451
-2.09	5.54226
-2.08	5.54001
-2.07	5.53777
-2.06	5.53552
-2.05	5.53328
-2.04	5.53103
-2.03	5.52879
-2.02	5.52655
-2.01	5.52431
-2	5.52207
-1.99	5.51983
-1.98	5.5176
-1.97	5.51536
-1.96	5.51312
-1.95	5.51089
-1.94	5.50865
-1.93	5.50642
-1.92	5.50419
-1.91	5.50195
-1.9	5.49972
-1.89	5.49749
-1.88	5.49526
-1.87	5.49303
-1.86	5.49081
-1.85	5.48858
-1.84	5.48635
-1.83	5.48413
-1.82	5.4819
-1.81	5.47968
-1.8	5.47746
-1.79	5.47524
-1.78	5.47302
-1.77	5.47079
-1.76	5.46858
-1.75	5.46636
-1.74	5.46414
-1.73	5.46192
-1.72	5.45971
-1.71	5.45749
-1.7	5.45528
-1.69	5.45306
-1.68	5.45085
-1.67	5.44864
-1.66	5.44643
-1.65	5.44422
-1.64	5.44201
-1.63	5.4398
-1.62	5.43759
-1.61	5.43539
-1.6	5.43318
-1.59	5.43098
-1.58	5.42877
-1.57	5.42657
-1.56	5.42437
-1.55	5.42216
-1.54	5.41996
-1.53	5.41776
-1.52	5.41556
-1.51	5.41337
-1.5	5.41117
-1.49	5.40897
-1.48	5.40678
-1.47	5.40458
-1.46	5.40239
-1.45	5.40019
-1.44	5.398
-1.43	5.39581
-1.42	5.39362
-1.41	5.39143
-1.4	5.38924
-1.39	5.38705
-1.38	5.38487
-1.37	5.38268
-1.36	5.38049
-1.35	5.37831
-1.34	5.37612
-1.33	5.37394
-1.32	5.37176
-1.31	5.36958
-1.3	5.3674
-1.29	5.36522
-1.28	5.36304
-1.27	5.36086
-1.26	5.35868
-1.25	5.35651
-1.24	5.35433
-1.23	5.35216
-1.22	5.34998
-1.21	5.34781
-1.2	5.34564
-1.19	5.34347
-1.18	5.3413
-1.17	5.33913
-1.16	5.33696
-1.15	5.33479
-1.14	5.33262
-1.13	5.33046
-1.12	5.32829
-1.11	5.32613
-1.1	5.32396
-1.09	5.3218
-1.08	5.31964
-1.07	5.31748
-1.06	5.31532
-1.05	5.31316
-1.04	5.311
-1.03	5.30884
-1.02	5.30668
-1.01	5.30453
-1	5.30237
-0.99	5.30022
-0.98	5.29806
-0.97	5.29591
-0.96	5.29376
-0.95	5.29161
-0.94	5.28946
-0.93	5.28731
-0.92	5.28516
-0.91	5.28301
-0.9	5.28086
-0.89	5.27872
-0.88	5.27657
-0.87	5.27443
-0.86	5.27228
-0.85	5.27014
-0.84	5.268
-0.83	5.26586
-0.82	5.26372
-0.81	5.26158
-0.8	5.25944
-0.79	5.2573
-0.78	5.25517
-0.77	5.25303
-0.76	5.2509
-0.75	5.24876
-0.74	5.24663
-0.73	5.2445
-0.72	5.24236
-0.71	5.24023
-0.7	5.2381
-0.69	5.23597
-0.68	5.23384
-0.67	5.23172
-0.66	5.22959
-0.65	5.22746
-0.64	5.22534
-0.63	5.22322
-0.62	5.22109
-0.61	5.21897
-0.6	5.21685
-0.59	5.21473
-0.58	5.21261
-0.57	5.21049
-0.56	5.20837
-0.55	5.20625
-0.54	5.20414
-0.53	5.20202
-0.52	5.19991
-0.51	5.19779
-0.5	5.19568
-0.49	5.19357
-0.48	5.19145
-0.47	5.18934
-0.46	5.18723
-0.45	5.18512
-0.44	5.18302
-0.43	5.18091
-0.42	5.1788
-0.41	5.1767
-0.4	5.17459
-0.39	5.17249
-0.38	5.17039
-0.37	5.16828
-0.36	5.16618
-0.35	5.16408
-0.34	5.16198
-0.33	5.15988
-0.32	5.15778
-0.31	5.15569
-0.3	5.15359
-0.29	5.15149
-0.28	5.1494
-0.27	5.14731
-0.26	5.14521
-0.25	5.14312
-0.24	5.14103
-0.23	5.13894
-0.22	5.13685
-0.21	5.13476
-0.2	5.13267
-0.19	5.13059
-0.18	5.1285
-0.17	5.12641
-0.16	5.12433
-0.15	5.12225
-0.14	5.12016
-0.13	5.11808
-0.12	5.116
-0.11	5.11392
-0.1	5.11184
-0.09	5.10976
-0.08	5.10768
-0.07	5.10561
-0.06	5.10353
-0.05	5.10145
-0.04	5.09938
-0.03	5.09731
-0.02	5.09523
-0.01	5.09316
0	5.09109
0.01	5.08902
0.02	5.08695
0.03	5.08488
0.04	5.08281
0.05	5.08075
0.06	5.07868
0.07	5.07662
0.08	5.07455
0.09	5.07249
0.1	5.07043
0.11	5.06836
0.12	5.0663
0.13	5.06424
0.14	5.06218
0.15	5.06012
0.16	5.05807
0.17	5.05601
0.18	5.05395
0.19	5.0519
0.2	5.04984
0.21	5.04779
0.22	5.04574
0.23	5.04369
0.24	5.04164
0.25	5.03959
0.26	5.03754
0.27	5.03549
0.28	5.03344
0.29	5.03139
0.3	5.02935
0.31	5.0273
0.32	5.02526
0.33	5.02322
0.34	5.02117
0.35	5.01913
0.36	5.01709
0.37	5.01505
0.38	5.01301
0.39	5.01097
0.4	5.00894
0.41	5.0069
0.42	5.00486
0.43	5.00283
0.44	5.00079
0.45	4.99876
0.46	4.99673
0.47	4.9947
0.48	4.99267
0.49	4.99064
0.5	4.98861
0.51	4.98658
0.52	4.98455
0.53	4.98253
0.54	4.9805
0.55	4.97848
0.56	4.97645
0.57	4.97443
0.58	4.97241
0.59	4.97038
0.6	4.96836
0.61	4.96634
0.62	4.96433
0.63	4.96231
0.64	4.96029
0.65	4.95827
0.66	4.95626
0.67	4.95424
0.68	4.95223
0.69	4.95022
0.7	4.9482
0.71	4.94619
0.72	4.94418
0.73	4.94217
0.74	4.94016
0.75	4.93816
0.76	4.93615
0.77	4.93414
0.78	4.93214
0.79	4.93013
0.8	4.92813
0.81	4.92613
0.82	4.92412
0.83	4.92212
0.84	4.92012
0.85	4.91812
0.86	4.91612
0.87	4.91413
0.88	4.91213
0.89	4.91013
0.9	4.90814
0.91	4.90614
0.92	4.90415
0.93	4.90216
0.94	4.90016
0.95	4.89817
0.96	4.89618
0.97	4.89419
0.98	4.89221
0.99	4.89022
1	4.88823
1.01	4.88624
1.02	4.88426
1.03	4.88227
1.04	4.88029
1.05	4.87831
1.06	4.87633
1.07	4.87435
1.08	4.87237
1.09	4.87039
1.1	4.86841
1.11	4.86643
1.12	4.86445
1.13	4.86248
1.14	4.8605
1.15	4.85853
1.16	4.85655
1.17	4.85458
1.18	4.85261
1.19	4.85064
1.2	4.84867
1.21	4.8467
1.22	4.84473
1.23	4.84276
1.24	4.8408
1.25	4.83883
1.26	4.83687
1.27	4.8349
1.28	4.83294
1.29	4.83098
1.3	4.82901
1.31	4.82705
1.32	4.82509
1.33	4.82313
1.34	4.82118
1.35	4.81922
1.36	4.81726
1.37	4.81531
1.38	4.81335
1.39	4.8114
1.4	4.80944
1.41	4.80749
1.42	4.80554
1.43	4.80359
1.44	4.80164
1.45	4.79969
1.46	4.79774
1.47	4.7958
1.48	4.79385
1.49	4.7919
1.5	4.78996
1.51	4.78801
1.52	4.78607
1.53	4.78413
1.54	4.78219
1.55	4.78025
1.56	4.77831
1.57	4.77637
1.58	4.77443
1.59	4.77249
1.6	4.77056
1.61	4.76862
1.62	4.76669
1.63	4.76475
1.64	4.76282
1.65	4.76089
1.66	4.75896
1.67	4.75703
1.68	4.7551
1.69	4.75317
1.7	4.75124
1.71	4.74931
1.72	4.74739
1.73	4.74546
1.74	4.74354
1.75	4.74161
1.76	4.73969
1.77	4.73777
1.78	4.73585
1.79	4.73393
1.8	4.73201
1.81	4.73009
1.82	4.72817
1.83	4.72625
1.84	4.72434
1.85	4.72242
1.86	4.72051
1.87	4.71859
1.88	4.71668
1.89	4.71477
1.9	4.71286
1.91	4.71095
1.92	4.70904
1.93	4.70713
1.94	4.70522
1.95	4.70331
1.96	4.70141
1.97	4.6995
1.98	4.6976
1.99	4.69569
2	4.69379
2.01	4.69189
2.02	4.68999
2.03	4.68809
2.04	4.68619
2.05	4.68429
2.06	4.68239
2.07	4.6805
2.08	4.6786
2.09	4.67671
2.1	4.67481
2.11	4.67292
2.12	4.67102
2.13	4.66913
2.14	4.66724
2.15	4.66535
2.16	4.66346
2.17	4.66157
2.18	4.65969
2.19	4.6578
2.2	4.65591
2.21	4.65403
2.22	4.65215
2.23	4.65026
2.24	4.64838
2.25	4.6465
2.26	4.64462
2.27	4.64274
2.28	4.64086
2.29	4.63898
2.3	4.6371
2.31	4.63523
2.32	4.63335
2.33	4.63147
2.34	4.6296
2.35	4.62773
2.36	4.62585
2.37	4.62398
2.38	4.62211
2.39	4.62024
2.4	4.61837
2.41	4.61651
2.42	4.61464
2.43	4.61277
2.44	4.61091
2.45	4.60904
2.46	4.60718
2.47	4.60531
2.48	4.60345
2.49	4.60159
2.5	4.59973
2.51	4.59787
2.52	4.59601
2.53	4.59415
2.54	4.5923
2.55	4.59044
2.56	4.58858
2.57	4.58673
2.58	4.58488
2.59	4.58302
2.6	4.58117
2.61	4.57932
2.62	4.57747
2.63	4.57562
2.64	4.57377
2.65	4.57192
2.66	4.57007
2.67	4.56823
2.68	4.56638
2.69	4.56454
2.7	4.56269
2.71	4.56085
2.72	4.55901
2.73	4.55717
2.74	4.55533
2.75	4.55349
2.76	4.55165
2.77	4.54981
2.78	4.54797
2.79	4.54614
2.8	4.5443
2.81	4.54247
2.82	4.54063
2.83	4.5388
2.84	4.53697
2.85	4.53514
2.86	4.53331
2.87	4.53148
2.88	4.52965
2.89	4.52782
2.9	4.526
2.91	4.52417
2.92	4.52234
2.93	4.52052
2.94	4.5187
2.95	4.51687
2.96	4.51505
2.97	4.51323
2.98	4.51141
2.99	4.50959
3	4.50777
3.01	4.50596
3.02	4.50414
3.03	4.50232
3.04	4.50051
3.05	4.49869
3.06	4.49688
3.07	4.49507
3.08	4.49326
3.09	4.49144
3.1	4.48963
3.11	4.48783
3.12	4.48602
3.13	4.48421
3.14	4.4824
3.15	4.4806
3.16	4.47879
3.17	4.47699
3.18	4.47518
3.19	4.47338
3.2	4.47158
3.21	4.46978
3.22	4.46798
3.23	4.46618
3.24	4.46438
3.25	4.46258
3.26	4.46079
3.27	4.45899
3.28	4.4572
3.29	4.4554
3.3	4.45361
3.31	4.45182
3.32	4.45003
3.33	4.44823
3.34	4.44644
3.35	4.44466
3.36	4.44287
3.37	4.44108
3.38	4.43929
3.39	4.43751
3.4	4.43572
3.41	4.43394
3.42	4.43216
3.43	4.43037
3.44	4.42859
3.45	4.42681
3.46	4.42503
3.47	4.42325
3.48	4.42148
3.49	4.4197
3.5	4.41792
3.51	4.41615
3.52	4.41437
3.53	4.4126
3.54	4.41082
3.55	4.40905
3.56	4.40728
3.57	4.40551
3.58	4.40374
3.59	4.40197
3.6	4.4002
3.61	4.39844
3.62	4.39667
3.63	4.3949
3.64	4.39314
3.65	4.39138
3.66	4.38961
3.67	4.38785
3.68	4.38609
3.69	4.38433
3.7	4.38257
3.71	4.38081
3.72	4.37905
3.73	4.3773
3.74	4.37554
3.75	4.37379
3.76	4.37203
3.77	4.37028
3.78	4.36852
3.79	4.36677
3.8	4.36502
3.81	4.36327
3.82	4.36152
3.83	4.35977
3.84	4.35802
3.85	4.35628
3.86	4.35453
3.87	4.35279
3.88	4.35104
3.89	4.3493
3.9	4.34756
3.91	4.34581
3.92	4.34407
3.93	4.34233
3.94	4.34059
3.95	4.33886
3.96	4.33712
3.97	4.33538
3.98	4.33364
3.99	4.33191
4	4.33018
4.01	4.32844
4.02	4.32671
4.03	4.32498
4.04	4.32325
4.05	4.32152
4.06	4.31979
4.07	4.31806
4.08	4.31633
4.09	4.3146
4.1	4.31288
4.11	4.31115
4.12	4.30943
4.13	4.30771
4.14	4.30598
4.15	4.30426
4.16	4.30254
4.17	4.30082
4.18	4.2991
4.19	4.29738
4.2	4.29567
4.21	4.29395
4.22	4.29223
4.23	4.29052
4.24	4.2888
4.25	4.28709
4.26	4.28538
4.27	4.28367
4.28	4.28196
4.29	4.28025
4.3	4.27854
4.31	4.27683
4.32	4.27512
4.33	4.27342
4.34	4.27171
4.35	4.27001
4.36	4.2683
4.37	4.2666
4.38	4.2649
4.39	4.26319
4.4	4.26149
4.41	4.25979
4.42	4.2581
4.43	4.2564
4.44	4.2547
4.45	4.253
4.46	4.25131
4.47	4.24961
4.48	4.24792
4.49	4.24623
4.5	4.24453
4.51	4.24284
4.52	4.24115
4.53	4.23946
4.54	4.23777
4.55	4.23609
4.56	4.2344
4.57	4.23271
4.58	4.23103
4.59	4.22934
4.6	4.22766
4.61	4.22598
4.62	4.22429
4.63	4.22261
4.64	4.22093
4.65	4.21925
4.66	4.21757
4.67	4.2159
4.68	4.21422
4.69	4.21254
4.7	4.21087
4.71	4.20919
4.72	4.20752
4.73	4.20585
4.74	4.20417
4.75	4.2025
4.76	4.20083
4.77	4.19916
4.78	4.19749
4.79	4.19583
4.8	4.19416
4.81	4.19249
4.82	4.19083
4.83	4.18916
4.84	4.1875
4.85	4.18584
4.86	4.18418
4.87	4.18251
4.88	4.18085
4.89	4.1792
4.9	4.17754
4.91	4.17588
4.92	4.17422
4.93	4.17257
4.94	4.17091
4.95	4.16926
4.96	4.1676
4.97	4.16595
4.98	4.1643
4.99	4.16265
