1	16.0707834510016	2.53471280843119	1.53471280843119	1.19336310795865
2	5.55406685494719	2.1188887978375	1.1188887978375	1.25324066596378
3	1.86374362235942	1.75299472925721	0.752994729257214	1.28828040550516
4	0.578803898653489	1.45207882078395	0.452078820783954	1.23866473276679
5	0.159331602728268	1.24029989787832	0.24029989787832	1.11037984992897
6	0.0401210937411285	1.11912367797536	0.119123677975357	1.01757933327116
7	0.00986685640629004	1.05832909029778	0.0583290902977844	0.991506033226283
8	0.0024330570730895	1.0287346823868	0.0287346823868002	0.99097217197463
9	0.000603304922160985	1.01424634524328	0.0142463452432757	0.994320919112131
10	0.000150163099294387	1.00709138331188	0.00709138331188019	0.996878792214593
11	3.74553193716043e-05	1.00353756230368	0.00353756230368463	0.998370510464705
12	9.35299216164864e-06	1.00176672674465	0.00176672674465261	0.999168243690196
13	2.33688373985075e-06	1.00088284705542	0.000882847055417857	0.999579896131509
14	5.84049802743181e-07	1.00044129411191	0.000441294111910961	0.999788895108005
15	1.45991022826308e-07	1.00022061466015	0.000220614660148444	0.999894191031412
16	3.64950740738834e-08	1.00011029922544	0.000110299225442034	0.999947008499644
17	9.12343400827353e-09	1.0000551475865	5.51475865011586e-05	0.999973589464046
18	2.28081686870496e-09	1.00002757328497	2.7573284967275e-05	0.999987082768898
19	5.70198555038814e-10	1.00001378651179	1.37865117875169e-05	0.999993139668607
20	1.42548639558981e-10	1.00000689322333	6.89322332547704e-06	0.999993575638923
