1	-2106.44185211338	-13.6114592658908	10.3271817285838	1.09310321750078
2	-618.256506231519	-9.38479352879782	6.10051599149087	1.14633660414141
3	-178.692284141625	-6.62081911497943	3.33654157767248	1.23347081511055
4	-49.4243963769105	-4.86931966338243	1.58504212607548	1.37592960963354
5	-11.9623496020198	-3.85347594418826	0.569198406881308	1.59208255496759
6	-1.90718861152192	-3.39574336911583	0.111465831808883	1.83752855766463
7	-0.0906214805942689	-3.28984872154702	0.00557118424006919	1.97577124069402
8	-0.000242773707709532	-3.28429250260471	1.49652977565751e-05	1.99932763857961
9	-1.75870518148713e-09	-3.28427753741536	1.08415054711486e-10	0.912189343856486
10	0	-3.28427753730695	2.22044604925031e-15	0
11	0	-3.28427753730695	2.22044604925031e-15	-nan
12	0	-3.28427753730695	2.22044604925031e-15	-nan
13	0	-3.28427753730695	2.22044604925031e-15	-nan
14	0	-3.28427753730695	2.22044604925031e-15	-nan
15	0	-3.28427753730695	2.22044604925031e-15	-nan
16	0	-3.28427753730695	2.22044604925031e-15	-nan
17	0	-3.28427753730695	2.22044604925031e-15	-nan
18	0	-3.28427753730695	2.22044604925031e-15	-nan
19	0	-3.28427753730695	2.22044604925031e-15	-nan
20	0	-3.28427753730695	2.22044604925031e-15	-nan
